id,age,cartype,loanamount,deposit,area,apr,applicationoutcome,funded,age_bucket,depositratio,apr_pct
7544,34,Convertible,9684.0,590.0,urban,0.15,1,0,25-34,0.06092523750515686,15%
7537,54,SUV,17469.0,1215.0,rural,0.1,1,0,45-54,0.06955177743430822,10%
7536,19,Saloon,3002.0,1426.0,rural,0.0,0,0,<25,0.4750166555627998,0%
7525,64,Convertible,24976.0,1729.0,urban,0.05,1,1,55+,0.06922645739910037,5%
7522,40,Saloon,2698.0,1413.0,urban,0.0,0,0,35-44,0.5237212750183381,0%
7520,20,SUV,9914.0,1126.0,urban,0.15,1,0,<25,0.11357676013716829,15%
7518,51,Saloon,4950.0,762.0,urban,0.0,0,0,45-54,0.15393939393936282,0%
7517,34,SUV,2892.0,1026.0,urban,0.0,0,0,25-34,0.3547717842322425,0%
7516,31,SUV,2822.0,1371.0,urban,0.0,0,0,25-34,0.485825655563258,0%
7514,33,Convertible,13308.0,536.0,rural,0.0,0,0,25-34,0.04027652539825366,0%
7513,21,SUV,8207.0,1543.0,urban,0.05,1,0,<25,0.18801023516508003,5%
7512,36,Saloon,5315.0,1670.0,rural,0.15,1,1,35-44,0.3142050799623115,15%
7510,61,Saloon,13064.0,843.0,urban,0.2,1,1,55+,0.06452847519901526,20%
7507,29,Saloon,6333.0,1141.0,rural,0.25,1,1,25-34,0.1801673772303521,25%
7504,65,Saloon,3023.0,1055.0,rural,0.0,0,0,55+,0.34899106847490935,0%
7502,47,Saloon,2778.0,908.0,rural,0.0,0,0,45-54,0.326853851691747,0%
7501,38,SUV,3303.0,661.0,rural,0.1,1,0,35-44,0.2001211020283984,10%
7500,46,SUV,6653.0,1011.0,urban,0.25,1,1,45-54,0.15196152111826966,25%
7499,62,Convertible,24803.0,1316.0,rural,0.05,1,0,55+,0.05305809781074656,5%
7498,39,SUV,7933.0,915.0,rural,0.1,1,1,35-44,0.11534098071346081,10%
7488,24,SUV,8736.0,620.0,urban,0.15,1,0,<25,0.07097069597068785,15%
7483,34,Convertible,11027.0,1238.0,rural,0.05,1,1,25-34,0.11226988301440896,5%
7480,61,Saloon,10724.0,743.0,rural,0.25,1,0,55+,0.0692838493099525,25%
7479,38,Convertible,16741.0,841.0,rural,0.1,1,0,35-44,0.050235947673373735,10%
7477,34,Saloon,4801.0,744.0,rural,0.0,0,0,25-34,0.15496771505933035,0%
7474,49,Saloon,13583.0,929.0,rural,0.15,1,1,45-54,0.0683943164249379,15%
7473,46,Saloon,3799.0,529.0,rural,0.15,1,0,45-54,0.13924717030793912,15%
7470,21,Saloon,4114.0,1252.0,rural,0.15,1,0,<25,0.30432668935335333,15%
7463,47,Convertible,24252.0,799.0,rural,0.1,1,0,45-54,0.03294573643410717,10%
7462,57,Convertible,20281.0,595.0,urban,0.05,1,1,55+,0.029337803855824202,5%
7460,65,Saloon,16120.0,1006.0,urban,0.2,1,0,55+,0.06240694789081499,20%
7457,45,Saloon,12286.0,1356.0,rural,0.15,1,0,45-54,0.11036952629007729,15%
7453,59,Convertible,23655.0,1438.0,rural,0.05,1,0,55+,0.06079053054322296,5%
7452,36,Saloon,3716.0,985.0,urban,0.2,1,1,35-44,0.26506996770714075,20%
7447,33,Saloon,4411.0,1422.0,rural,0.0,0,0,25-34,0.32237587848553106,0%
7446,48,SUV,6315.0,954.0,rural,0.1,1,1,45-54,0.15106888361042736,10%
7444,20,Convertible,16877.0,1320.0,urban,0.0,0,0,<25,0.0782129525389537,0%
7440,54,Saloon,6371.0,1453.0,urban,0.15,1,1,45-54,0.22806466802696151,15%
7438,31,Convertible,22566.0,612.0,rural,0.0,0,0,25-34,0.02712044668970898,0%
7434,65,Convertible,21096.0,1478.0,rural,0.05,1,1,55+,0.07006067500947714,5%
7433,65,Saloon,11886.0,974.0,rural,0.15,1,1,55+,0.08194514554937893,15%
7432,49,Saloon,2849.0,1243.0,rural,0.2,1,1,45-54,0.43629343629328315,20%
7431,19,Saloon,5092.0,1229.0,urban,0.0,0,0,<25,0.2413589945011309,0%
7427,19,SUV,11226.0,1299.0,rural,0.0,0,0,<25,0.11571352218064175,0%
7426,40,Saloon,14120.0,657.0,urban,0.0,0,0,35-44,0.04652974504248962,0%
7422,26,Convertible,15706.0,565.0,urban,0.05,1,1,25-34,0.035973513307014135,5%
7419,18,Saloon,3879.0,652.0,rural,0.0,0,0,<25,0.16808455787569784,0%
7414,50,SUV,9969.0,993.0,urban,0.1,1,1,45-54,0.09960878724043538,10%
7407,26,SUV,4995.0,1431.0,urban,0.2,1,1,25-34,0.2864864864864291,20%
7405,19,Saloon,3436.0,583.0,rural,0.15,1,0,<25,0.16967403958085867,15%
7404,58,Convertible,21903.0,1747.0,urban,0.1,1,1,55+,0.07976076336574534,10%
7401,50,Convertible,22685.0,1013.0,urban,0.0,0,0,45-54,0.0446550584086381,0%
7400,23,Convertible,8316.0,804.0,rural,0.0,0,0,<25,0.09668109668108504,0%
7399,30,SUV,11956.0,1157.0,urban,0.0,0,0,25-34,0.09677149548343118,0%
7397,49,Saloon,4896.0,747.0,rural,0.25,1,0,45-54,0.15257352941173352,25%
7396,22,SUV,2943.0,822.0,urban,0.05,1,0,<25,0.27930682976545046,5%
7395,43,Saloon,5645.0,1075.0,urban,0.2,1,1,35-44,0.19043401240032054,20%
7394,19,Saloon,6901.0,1501.0,rural,0.0,0,0,<25,0.21750470946236522,0%
7391,37,Convertible,15061.0,899.0,rural,0.0,0,0,35-44,0.059690591594179686,0%
7389,65,Saloon,7977.0,856.0,rural,0.2,1,1,55+,0.10730851197190582,20%
7386,30,SUV,3845.0,936.0,rural,0.1,1,0,25-34,0.2434330299089094,10%
7385,54,Saloon,16450.0,738.0,rural,0.25,1,0,45-54,0.04486322188449575,25%
7383,38,SUV,18755.0,1477.0,urban,0.0,0,0,35-44,0.07875233271127279,0%
7381,43,SUV,4151.0,1741.0,urban,0.05,1,0,35-44,0.41941700794979053,5%
7378,20,Convertible,19284.0,1038.0,urban,0.05,1,1,<25,0.0538270068450501,5%
7374,27,Convertible,9334.0,789.0,urban,0.0,0,0,25-34,0.08452967645167296,0%
7370,41,Saloon,2586.0,1197.0,rural,0.2,1,1,35-44,0.462877030162234,20%
7366,18,Saloon,6491.0,1040.0,rural,0.0,0,0,<25,0.16022184563238942,0%
7362,23,Saloon,2554.0,905.0,rural,0.0,0,0,<25,0.35434612372734753,0%
7361,22,Convertible,25152.0,745.0,rural,0.1,1,0,<25,0.029619910941474648,10%
7360,52,Saloon,16097.0,1483.0,urban,0.1,1,1,45-54,0.09212896813070186,10%
7359,47,Convertible,18034.0,605.0,rural,0.25,1,0,45-54,0.03354774315182247,25%
7352,42,Convertible,19061.0,678.0,urban,0.05,1,0,35-44,0.0355700120665214,5%
7348,60,SUV,6234.0,1668.0,rural,0.05,1,0,55+,0.2675649663137203,5%
7336,54,Convertible,13332.0,1155.0,urban,0.05,1,1,45-54,0.08663366336633013,5%
7335,54,Convertible,23124.0,847.0,rural,0.1,1,0,45-54,0.03662861096695915,10%
7328,30,Saloon,6977.0,1555.0,urban,0.15,1,1,25-34,0.22287516124405576,15%
7327,56,SUV,19863.0,1644.0,urban,0.05,1,1,55+,0.08276695363237764,5%
7326,24,Saloon,4386.0,750.0,rural,0.0,0,0,<25,0.1709986320109049,0%
7324,18,Saloon,12630.0,765.0,urban,0.2,1,0,<25,0.06057007125890256,20%
7320,36,Saloon,12874.0,799.0,urban,0.15,1,0,35-44,0.06206307286002314,15%
7313,36,Saloon,9468.0,1518.0,urban,0.15,1,1,35-44,0.16032953105194758,15%
7312,24,Saloon,14770.0,642.0,urban,0.15,1,0,<25,0.04346648612051161,15%
7311,57,SUV,2597.0,990.0,rural,0.2,1,0,55+,0.38120908740840154,20%
7306,46,SUV,15356.0,1003.0,rural,0.0,0,0,45-54,0.06531648866891994,0%
7305,28,Convertible,12695.0,1562.0,urban,0.0,0,0,25-34,0.12304056715241252,0%
7303,57,SUV,6502.0,649.0,rural,0.15,1,1,55+,0.09981544140262998,15%
7302,30,SUV,13521.0,1106.0,rural,0.25,1,0,25-34,0.0817986835293187,25%
7298,45,Saloon,4735.0,1159.0,urban,0.15,1,1,45-54,0.2447729672649958,15%
7297,51,SUV,18350.0,1433.0,rural,0.25,1,0,45-54,0.07809264305176686,25%
7295,37,Convertible,23208.0,1156.0,urban,0.05,1,0,35-44,0.049810410203375996,5%
7292,55,Convertible,19652.0,1071.0,urban,0.1,1,1,55+,0.054498269896191,10%
7291,19,Saloon,6400.0,591.0,rural,0.0,0,0,<25,0.09234374999998557,0%
7290,25,SUV,3086.0,1489.0,urban,0.0,0,0,25-34,0.4825016202201936,0%
7289,58,Saloon,11861.0,1762.0,rural,0.15,1,1,55+,0.1485540848157703,15%
7287,42,Saloon,5870.0,958.0,rural,0.2,1,0,35-44,0.16320272572399264,20%
7286,57,SUV,6745.0,1194.0,urban,0.2,1,1,55+,0.17702001482577062,20%
7285,56,Saloon,2896.0,553.0,urban,0.25,1,1,55+,0.1909530386739672,25%
7284,37,Convertible,14903.0,1605.0,urban,0.0,0,0,35-44,0.10769643695899431,0%
7283,32,Convertible,9230.0,739.0,rural,0.0,0,0,25-34,0.08006500541710941,0%
7279,50,Convertible,14697.0,1375.0,urban,0.1,1,1,45-54,0.0935565081309047,10%
7277,60,Convertible,8965.0,1445.0,urban,0.1,1,0,55+,0.1611823759062843,10%
7269,19,Convertible,13923.0,1307.0,rural,0.0,0,0,<25,0.09387344681461654,0%
7267,29,Convertible,12594.0,730.0,rural,0.1,1,0,25-34,0.057964109893595524,10%
7262,38,SUV,19180.0,1238.0,urban,0.05,1,0,35-44,0.06454640250260352,5%
7258,54,Saloon,5245.0,1103.0,rural,0.25,1,0,45-54,0.21029551954238124,25%
7254,58,Saloon,14409.0,1373.0,urban,0.25,1,1,55+,0.0952876674300718,25%
7253,27,Saloon,3706.0,1269.0,urban,0.2,1,1,25-34,0.34241770102527186,20%
7250,51,Saloon,6165.0,603.0,urban,0.25,1,1,45-54,0.09781021897808631,25%
7246,37,Saloon,7086.0,1094.0,rural,0.2,1,0,35-44,0.154388935929981,20%
7244,53,Saloon,4876.0,1499.0,urban,0.15,1,0,45-54,0.30742411812955134,15%
7240,60,Convertible,20478.0,551.0,urban,0.2,1,1,55+,0.026906924504344815,20%
7233,54,SUV,4465.0,1233.0,urban,0.25,1,1,45-54,0.27614781634932223,25%
7231,61,SUV,18867.0,1167.0,rural,0.2,1,1,55+,0.06185403084750825,20%
7230,62,SUV,3505.0,1154.0,urban,0.15,1,0,55+,0.329243937232431,15%
7229,49,Saloon,14356.0,1729.0,rural,0.15,1,0,45-54,0.120437447757027,15%
7228,50,Saloon,3566.0,719.0,rural,0.15,1,1,45-54,0.2016264722377449,15%
7227,58,Saloon,3324.0,1036.0,rural,0.15,1,1,55+,0.311672683513745,15%
7226,25,SUV,2565.0,613.0,urban,0.0,0,0,25-34,0.2389863547757353,0%
7225,37,Convertible,10292.0,1328.0,urban,0.1,1,0,35-44,0.12903225806450358,10%
7223,56,Saloon,15592.0,1067.0,urban,0.15,1,0,55+,0.06843252950230448,15%
7222,35,Saloon,4263.0,699.0,urban,0.0,0,0,35-44,0.16396903589017967,0%
7219,24,Convertible,22024.0,1413.0,rural,0.0,0,0,<25,0.06415728296403632,0%
7215,65,SUV,14511.0,1551.0,rural,0.15,1,0,55+,0.10688443249947578,15%
7212,51,SUV,12756.0,703.0,rural,0.05,1,0,45-54,0.0551113201630562,5%
7208,22,Saloon,2715.0,629.0,rural,0.2,1,0,<25,0.2316758747697121,20%
7205,29,Convertible,17704.0,1705.0,rural,0.0,0,0,25-34,0.09630591956619429,0%
7201,32,Saloon,4062.0,719.0,urban,0.0,0,0,25-34,0.17700640078774568,0%
7198,60,SUV,4561.0,969.0,urban,0.25,1,1,55+,0.2124534093400104,25%
7195,48,Convertible,19276.0,690.0,urban,0.05,1,0,45-54,0.035795808258973036,5%
7190,59,Saloon,3692.0,1033.0,urban,0.15,1,1,55+,0.27979414951238357,15%
7189,21,Saloon,2581.0,506.0,rural,0.15,1,0,<25,0.19604804339395737,15%
7188,27,Saloon,6223.0,598.0,rural,0.15,1,1,25-34,0.09609513096575668,15%
7186,20,SUV,3277.0,639.0,urban,0.0,0,0,<25,0.19499542264260147,0%
7185,62,Convertible,14910.0,1278.0,rural,0.2,1,0,55+,0.08571428571427997,20%
7184,35,Saloon,2615.0,1106.0,rural,0.25,1,1,35-44,0.42294455066905434,25%
7182,21,Saloon,15789.0,1448.0,urban,0.0,0,0,<25,0.09170941794919933,0%
7181,46,Convertible,21836.0,789.0,urban,0.15,1,1,45-54,0.03613299139036288,15%
7179,58,Convertible,11551.0,1704.0,rural,0.05,1,1,55+,0.14751969526446648,5%
7175,45,Saloon,2791.0,662.0,urban,0.2,1,0,45-54,0.23719097097805905,20%
7171,49,Convertible,21293.0,649.0,urban,0.1,1,1,45-54,0.03047950030526321,10%
7170,22,Convertible,17502.0,1174.0,rural,0.1,1,0,<25,0.0670780482230564,10%
7169,32,SUV,8662.0,629.0,urban,0.0,0,0,25-34,0.07261602401292165,0%
7168,59,Saloon,7088.0,961.0,rural,0.25,1,1,55+,0.13558126410833302,25%
7163,59,Convertible,25072.0,1288.0,rural,0.05,1,1,55+,0.051372048500317034,5%
7162,49,Convertible,10503.0,1020.0,urban,0.05,1,1,45-54,0.09711510996857116,5%
7161,22,Convertible,8773.0,796.0,urban,0.2,1,1,<25,0.0907329305824586,20%
7156,44,SUV,3737.0,1128.0,rural,0.0,0,0,35-44,0.30184640085622105,0%
7151,60,SUV,11051.0,1402.0,rural,0.1,1,1,55+,0.1268663469369173,10%
7150,60,Saloon,3934.0,594.0,rural,0.15,1,1,55+,0.15099135739701297,15%
7149,22,Saloon,3086.0,1334.0,urban,0.0,0,0,<25,0.43227478937121444,0%
7146,33,SUV,15783.0,1319.0,urban,0.2,1,1,25-34,0.08357093074826816,20%
7145,48,Convertible,26019.0,1419.0,urban,0.1,1,0,45-54,0.05453706906491201,10%
7144,36,SUV,7088.0,579.0,rural,0.25,1,0,35-44,0.08168735891646703,25%
7143,52,Convertible,10836.0,1385.0,urban,0.1,1,0,45-54,0.12781469176816834,10%
7142,41,Convertible,9335.0,995.0,rural,0.1,1,1,35-44,0.10658810926619104,10%
7139,44,Saloon,4769.0,1072.0,rural,0.15,1,0,35-44,0.2247850702452873,15%
7137,46,Saloon,14614.0,894.0,rural,0.15,1,1,45-54,0.06117421650471731,15%
7136,45,SUV,2730.0,1259.0,rural,0.2,1,1,45-54,0.4611721611719922,20%
7132,31,Convertible,15661.0,1441.0,rural,0.05,1,0,25-34,0.09201200434199017,5%
7130,62,Saloon,3849.0,729.0,urban,0.15,1,0,55+,0.18939984411530544,15%
7123,52,Convertible,19688.0,790.0,urban,0.05,1,1,45-54,0.04012596505485371,5%
7116,28,Saloon,5896.0,1312.0,rural,0.0,0,0,25-34,0.22252374491176685,0%
7113,24,SUV,3804.0,1348.0,urban,0.25,1,0,<25,0.3543638275498543,25%
7112,21,SUV,7183.0,1599.0,rural,0.1,1,0,<25,0.22260893776970309,10%
7111,31,SUV,16373.0,1081.0,rural,0.0,0,0,25-34,0.06602333109387003,0%
7110,19,Saloon,5071.0,1020.0,rural,0.15,1,0,<25,0.20114375862744996,15%
7106,63,SUV,19238.0,1089.0,urban,0.2,1,0,55+,0.05660671587482812,20%
7105,22,Saloon,2672.0,1451.0,rural,0.2,1,0,<25,0.5430389221554854,20%
7099,40,Convertible,20665.0,1673.0,urban,0.2,1,0,35-44,0.08095814178562395,20%
7095,47,SUV,12718.0,898.0,urban,0.15,1,1,45-54,0.07060858625569502,15%
7093,20,Convertible,11127.0,1273.0,rural,0.0,0,0,<25,0.11440639884963472,0%
7089,52,Saloon,3122.0,852.0,rural,0.2,1,1,45-54,0.2729019859063828,20%
7084,26,SUV,4338.0,824.0,urban,0.05,1,1,25-34,0.18994928538492623,5%
7083,53,Saloon,13648.0,1366.0,urban,0.2,1,0,45-54,0.10008792497068433,20%
7082,31,Saloon,2634.0,698.0,rural,0.2,1,1,25-34,0.26499620349268604,20%
7081,47,Convertible,17897.0,664.0,rural,0.25,1,0,45-54,0.03710119014359741,25%
7076,48,Saloon,3896.0,1453.0,rural,0.15,1,0,45-54,0.3729466119095552,15%
7073,33,Saloon,4707.0,751.0,rural,0.15,1,0,25-34,0.1595496069683111,15%
7066,64,SUV,4040.0,1279.0,urban,0.05,1,1,55+,0.3165841584157632,5%
7065,57,Convertible,25716.0,1221.0,urban,0.05,1,0,55+,0.0474801679887989,5%
7064,54,Saloon,10812.0,1180.0,urban,0.2,1,0,45-54,0.10913799482055964,20%
7061,63,SUV,11360.0,1009.0,rural,0.05,1,1,55+,0.08882042253520345,5%
7057,30,SUV,18617.0,999.0,urban,0.25,1,0,25-34,0.05366063275500598,25%
7052,30,Saloon,6118.0,681.0,rural,0.0,0,0,25-34,0.11131088591041004,0%
7048,22,Saloon,3153.0,923.0,rural,0.0,0,0,<25,0.29273707580073177,0%
7045,26,Saloon,5614.0,1697.0,rural,0.0,0,0,25-34,0.3022800142500352,0%
7042,54,Saloon,2795.0,999.0,urban,0.15,1,1,45-54,0.3574239713773319,15%
7041,19,Saloon,3263.0,654.0,rural,0.0,0,0,<25,0.20042905301863304,0%
7040,29,Convertible,11739.0,1613.0,rural,0.05,1,0,25-34,0.13740523042847452,5%
7039,47,SUV,19841.0,886.0,rural,0.05,1,1,45-54,0.04465500730809714,5%
7037,47,Saloon,15140.0,704.0,rural,0.2,1,0,45-54,0.04649933949801542,20%
7032,20,SUV,8093.0,1206.0,urban,0.0,0,0,<25,0.14901766959098614,0%
7030,48,Convertible,19358.0,1152.0,rural,0.1,1,0,45-54,0.059510279987598946,10%
7029,40,Saloon,12072.0,903.0,rural,0.15,1,0,35-44,0.07480119284293614,15%
7027,64,Convertible,25341.0,669.0,urban,0.1,1,0,55+,0.02639990529181854,10%
7024,58,Convertible,23775.0,983.0,urban,0.05,1,0,55+,0.041345951629861565,5%
7023,52,Convertible,20577.0,1276.0,urban,0.2,1,1,45-54,0.06201098313650862,20%
7022,41,Saloon,10928.0,847.0,rural,0.25,1,0,35-44,0.07750732064420959,25%
7021,37,SUV,15727.0,929.0,urban,0.2,1,0,35-44,0.05907038850384313,20%
7020,23,Saloon,6897.0,879.0,rural,0.0,0,0,<25,0.1274467159634439,0%
7016,43,Saloon,5047.0,1006.0,rural,0.15,1,1,35-44,0.19932633247469794,15%
7012,52,Saloon,13054.0,1374.0,urban,0.2,1,0,45-54,0.10525509422398457,20%
7010,19,Saloon,3641.0,903.0,rural,0.15,1,1,<25,0.24800878879421917,15%
7009,24,SUV,18454.0,1117.0,urban,0.2,1,0,<25,0.06052888262706944,20%
7007,53,Saloon,4469.0,921.0,urban,0.25,1,1,45-54,0.20608637279028727,25%
7004,64,Convertible,23755.0,1604.0,urban,0.05,1,1,55+,0.06752262681540444,5%
7000,46,Convertible,9200.0,1613.0,rural,0.05,1,1,45-54,0.17532608695650267,5%
6995,28,Saloon,3270.0,1126.0,rural,0.0,0,0,25-34,0.3443425076451546,0%
6994,49,Saloon,2504.0,1270.0,urban,0.2,1,0,45-54,0.5071884984023534,20%
6993,42,Saloon,2527.0,1477.0,urban,0.15,1,1,35-44,0.5844875346258075,15%
6991,27,Saloon,2790.0,656.0,rural,0.0,0,0,25-34,0.23512544802858956,0%
6990,43,Convertible,21910.0,1143.0,urban,0.0,0,0,35-44,0.05216795983568908,0%
6985,49,SUV,9836.0,1510.0,rural,0.0,0,0,45-54,0.1535176901179185,0%
6984,42,SUV,10391.0,1576.0,urban,0.25,1,1,35-44,0.1516697141757144,25%
6974,51,Convertible,21335.0,557.0,rural,0.1,1,1,45-54,0.02610733536442343,10%
6972,26,SUV,4412.0,1127.0,urban,0.0,0,0,25-34,0.2554397098820817,0%
6971,30,Convertible,13850.0,555.0,urban,0.15,1,0,25-34,0.04007220216606209,15%
6970,41,Convertible,23349.0,1183.0,urban,0.05,1,0,35-44,0.05066598141247802,5%
6969,60,Saloon,3883.0,1483.0,urban,0.15,1,1,55+,0.38192119495225807,15%
6965,52,Convertible,12701.0,1414.0,rural,0.0,0,0,45-54,0.11132981654986919,0%
6961,51,SUV,3220.0,1621.0,urban,0.05,1,0,45-54,0.5034161490681667,5%
6960,42,SUV,18708.0,1245.0,rural,0.1,1,1,35-44,0.06654906991660965,10%
6953,46,Saloon,9283.0,937.0,urban,0.15,1,1,45-54,0.10093719702681235,15%
6951,35,Saloon,5700.0,1411.0,rural,0.0,0,0,35-44,0.24754385964907935,0%
6949,42,Saloon,13749.0,1652.0,urban,0.15,1,0,35-44,0.12015419303221178,15%
6948,65,Saloon,3540.0,1249.0,rural,0.25,1,1,55+,0.35282485875696246,25%
6947,43,Convertible,20443.0,734.0,urban,0.05,1,0,35-44,0.035904710658903494,5%
6946,41,SUV,3601.0,720.0,rural,0.05,1,0,35-44,0.1999444598722022,5%
6940,38,Saloon,2777.0,934.0,urban,0.2,1,0,35-44,0.3363341735684781,20%
6936,43,SUV,2761.0,818.0,urban,0.25,1,0,35-44,0.29626946758410133,25%
6929,57,SUV,12644.0,1260.0,rural,0.2,1,0,55+,0.09965200885794846,20%
6928,47,Convertible,19977.0,846.0,rural,0.1,1,0,45-54,0.04234870100615496,10%
6923,22,Saloon,8614.0,1136.0,urban,0.0,0,0,<25,0.1318783375899545,0%
6920,40,Convertible,25101.0,1501.0,rural,0.15,1,1,35-44,0.05979841440579818,15%
6910,50,Saloon,2600.0,1439.0,urban,0.0,0,0,45-54,0.5534615384613256,0%
6909,32,Saloon,2852.0,811.0,urban,0.15,1,0,25-34,0.28436185133229863,15%
6906,61,Convertible,13098.0,893.0,urban,0.05,1,0,55+,0.06817834783935958,5%
6899,43,Saloon,4272.0,1073.0,rural,0.15,1,1,35-44,0.25117041198495993,15%
6897,40,Saloon,3403.0,1152.0,urban,0.15,1,1,35-44,0.33852483103134334,15%
6895,44,Saloon,5714.0,1063.0,rural,0.2,1,1,35-44,0.18603430171505317,20%
6893,63,Convertible,20706.0,530.0,rural,0.0,0,0,55+,0.025596445474740385,0%
6889,25,Convertible,16229.0,891.0,urban,0.0,0,0,25-34,0.05490171914473751,0%
6884,33,Saloon,12740.0,665.0,rural,0.0,0,0,25-34,0.0521978021977981,0%
6882,46,Convertible,11747.0,853.0,rural,0.05,1,0,45-54,0.07261428449816357,5%
6881,60,Saloon,11316.0,1787.0,urban,0.2,1,1,55+,0.15791799222338654,20%
6878,55,SUV,3130.0,1388.0,rural,0.0,0,0,55+,0.44345047923308517,0%
6877,35,SUV,9393.0,700.0,urban,0.0,0,0,35-44,0.07452358139038917,0%
6876,32,Saloon,5831.0,1197.0,urban,0.0,0,0,25-34,0.20528211284510284,0%
6870,56,SUV,3230.0,1217.0,rural,0.05,1,0,55+,0.3767801857583973,5%
6868,65,SUV,15324.0,1658.0,urban,0.2,1,1,55+,0.1081962933959731,20%
6865,47,Convertible,11978.0,895.0,rural,0.2,1,1,45-54,0.07472032058773796,20%
6864,19,Saloon,14097.0,1366.0,urban,0.15,1,1,<25,0.0969000496559483,15%
6863,60,Convertible,17822.0,1417.0,urban,0.2,1,1,55+,0.07950847267421841,20%
6859,64,SUV,4043.0,796.0,rural,0.05,1,1,55+,0.1968835023496916,5%
6857,44,SUV,10193.0,931.0,rural,0.2,1,0,35-44,0.09133719219071015,20%
6856,30,Saloon,4705.0,1263.0,rural,0.0,0,0,25-34,0.26843783209346045,0%
6855,32,Convertible,14230.0,1453.0,urban,0.15,1,1,25-34,0.10210822206605044,15%
6852,49,Convertible,12726.0,1284.0,rural,0.05,1,1,45-54,0.10089580386609297,5%
6850,51,SUV,12991.0,1345.0,rural,0.2,1,0,45-54,0.10353321530289404,20%
6849,21,Saloon,9169.0,571.0,rural,0.0,0,0,<25,0.06227505725814567,0%
6848,48,Saloon,4805.0,621.0,rural,0.15,1,0,45-54,0.12924037460975457,15%
6844,48,Saloon,14380.0,1402.0,rural,0.0,0,0,45-54,0.09749652294853285,0%
6839,39,SUV,18991.0,744.0,rural,0.25,1,0,35-44,0.03917645200357858,25%
6838,51,Convertible,21778.0,949.0,urban,0.1,1,0,45-54,0.04357608595830455,10%
6837,31,Saloon,15487.0,1617.0,urban,0.0,0,0,25-34,0.10441015044875673,0%
6836,29,Saloon,3662.0,901.0,urban,0.2,1,1,25-34,0.246040415073663,20%
6832,64,Saloon,3930.0,1427.0,rural,0.15,1,1,55+,0.3631043256996532,15%
6831,22,Saloon,3194.0,1242.0,urban,0.0,0,0,<25,0.38885410144007865,0%
6829,31,SUV,2747.0,1715.0,urban,0.25,1,1,25-34,0.6243174372039956,25%
6827,33,Saloon,4738.0,1119.0,rural,0.15,1,1,25-34,0.23617560151957867,15%
6826,56,SUV,2852.0,931.0,rural,0.2,1,0,55+,0.32643758765766956,20%
6822,32,SUV,15819.0,552.0,rural,0.2,1,1,25-34,0.03489474682343796,20%
6821,34,Saloon,4778.0,1346.0,rural,0.15,1,0,25-34,0.281707827542846,15%
6820,38,Convertible,22315.0,1060.0,rural,0.2,1,1,35-44,0.04750168048397726,20%
6818,49,SUV,4714.0,897.0,urban,0.25,1,0,45-54,0.19028425965205975,25%
6816,26,Saloon,6210.0,1252.0,rural,0.2,1,0,25-34,0.20161030595809956,20%
6814,40,Saloon,3571.0,1136.0,rural,0.15,1,1,35-44,0.3181181741808126,15%
6812,27,SUV,4217.0,1008.0,urban,0.2,1,1,25-34,0.23903248755033457,20%
6811,59,Convertible,25265.0,1220.0,rural,0.2,1,0,55+,0.048288145656044,20%
6806,18,SUV,2989.0,855.0,rural,0.0,0,0,<25,0.2860488457677196,0%
6802,62,Saloon,3381.0,952.0,rural,0.05,1,0,55+,0.28157349896472006,5%
6801,33,Saloon,4635.0,912.0,urban,0.15,1,0,25-34,0.19676375404526497,15%
6799,40,Convertible,18401.0,630.0,urban,0.2,1,1,35-44,0.03423726971360066,20%
6796,41,Convertible,16020.0,1544.0,rural,0.1,1,0,35-44,0.09637952559300272,10%
6792,59,Convertible,21659.0,854.0,urban,0.05,1,0,55+,0.03942933653446422,5%
6791,26,SUV,14439.0,1336.0,urban,0.15,1,0,25-34,0.0925271833229384,15%
6790,47,Saloon,5415.0,850.0,urban,0.0,0,0,45-54,0.1569713758079119,0%
6789,33,SUV,16439.0,1334.0,rural,0.0,0,0,25-34,0.08114848835086799,0%
6785,52,Convertible,9236.0,774.0,rural,0.0,0,0,45-54,0.08380251190990863,0%
6782,34,SUV,19939.0,1450.0,urban,0.15,1,1,25-34,0.07272180149455476,15%
6779,54,Convertible,17407.0,805.0,urban,0.05,1,1,45-54,0.0462457631987105,5%
6777,24,SUV,17225.0,1677.0,rural,0.0,0,0,<25,0.09735849056603207,0%
6776,24,SUV,15779.0,1716.0,urban,0.15,1,1,<25,0.10875213891880925,15%
6767,53,Saloon,9124.0,606.0,rural,0.25,1,0,45-54,0.06641823761507382,25%
6762,39,Saloon,12307.0,1369.0,urban,0.15,1,1,35-44,0.11123750710976588,15%
6761,47,Saloon,12139.0,797.0,rural,0.2,1,0,45-54,0.06565614960045592,20%
6757,60,Saloon,3763.0,1388.0,rural,0.2,1,0,55+,0.3688546372574093,20%
6751,57,Saloon,5713.0,1305.0,urban,0.25,1,1,55+,0.2284263959390463,25%
6750,32,Saloon,3968.0,919.0,rural,0.0,0,0,25-34,0.2316028225805868,0%
6749,59,Convertible,9006.0,1223.0,rural,0.25,1,1,55+,0.1357983566511064,25%
6740,27,Saloon,11949.0,1642.0,urban,0.0,0,0,25-34,0.13741735710100114,0%
6735,65,SUV,3128.0,1400.0,rural,0.25,1,1,55+,0.44757033248067535,25%
6733,52,SUV,18343.0,1079.0,rural,0.0,0,0,45-54,0.0588235294117615,0%
